ID,Text,Comment
Calloatti.NaturalResourcesTweaks.ForestTool.Description,Plante des arbres aléatoires selon un motif aléatoire.,
Calloatti.NaturalResourcesTweaks.ForestTool.Title,Planter des arbres aléatoires,
Calloatti.NaturalResourcesTweaks.PlantingPatternTool.Description,Cliquez pour passer au motif suivant.,
Calloatti.NaturalResourcesTweaks.PlantingPatternTool.Title,Motif de plantation,
Calloatti.NaturalResourcesTweaks.PlantingReplantTool.Description,Basculer replanter sur objets existants vs. comportement de blocage d'origine.,
Calloatti.NaturalResourcesTweaks.PlantingReplantTool.Title,Mode replantation,
Calloatti.NaturalResourcesTweaks.WoodcuttingLevelTool.Description,Basculer sélection Simple vs. Multi-niveaux.,
Calloatti.NaturalResourcesTweaks.WoodcuttingLevelTool.Title,Niveau de sélection,
Calloatti.NaturalResourcesTweaks.WoodcuttingPatternTool.Description,Parcourir les motifs de sélection.,
Calloatti.NaturalResourcesTweaks.WoodcuttingPatternTool.Title,Motif de coupe,
Calloatti.NaturalResourcesTweaks.WoodcuttingScopeTool.Description,Basculer Manuel vs. Carte entière.,
Calloatti.NaturalResourcesTweaks.WoodcuttingScopeTool.Title,Portée de sélection,
Calloatti.NaturalResourcesTweaks.WoodcuttingTreeTypeTool.Description,Basculer Tous les arbres vs. Arbres morts uniquement.,
Calloatti.NaturalResourcesTweaks.WoodcuttingTreeTypeTool.Title,Type d'arbre,
