ID,Text,Comment
Calloatti.NaturalResourcesTweaks.ForestTool.Description,Planta árboles aleatorios en un patrón aleatorio.,
Calloatti.NaturalResourcesTweaks.ForestTool.Title,Plantar árboles aleatorios,
Calloatti.NaturalResourcesTweaks.PlantingPatternTool.Description,Haz clic para cambiar al siguiente patrón.,
Calloatti.NaturalResourcesTweaks.PlantingPatternTool.Title,Patrón de plantación,
Calloatti.NaturalResourcesTweaks.PlantingReplantTool.Description,Alternar replantar sobre objetos existentes vs. comportamiento de bloqueo original.,
Calloatti.NaturalResourcesTweaks.PlantingReplantTool.Title,Modo replantar,
Calloatti.NaturalResourcesTweaks.WoodcuttingLevelTool.Description,Alternar selección simple vs. multinivel.,
Calloatti.NaturalResourcesTweaks.WoodcuttingLevelTool.Title,Nivel de selección,
Calloatti.NaturalResourcesTweaks.WoodcuttingPatternTool.Description,Ciclo de patrones de selección.,
Calloatti.NaturalResourcesTweaks.WoodcuttingPatternTool.Title,Patrón de corte,
Calloatti.NaturalResourcesTweaks.WoodcuttingScopeTool.Description,Alternar Manual vs. Mapa completo.,
Calloatti.NaturalResourcesTweaks.WoodcuttingScopeTool.Title,Alcance de selección,
Calloatti.NaturalResourcesTweaks.WoodcuttingTreeTypeTool.Description,Alternar Todos los árboles vs. Solo árboles muertos.,
Calloatti.NaturalResourcesTweaks.WoodcuttingTreeTypeTool.Title,Tipo de árbol,
