ID,Text,Comment
Calloatti.NaturalResourcesTweaks.ForestTool.Description,Sadzi losowe drzewa w losowym wzorze.,
Calloatti.NaturalResourcesTweaks.ForestTool.Title,Sadź losowe drzewa,
Calloatti.NaturalResourcesTweaks.PlantingPatternTool.Description,"Kliknij, aby przejść do następnego wzoru.",
Calloatti.NaturalResourcesTweaks.PlantingPatternTool.Title,Wzór sadzenia,
Calloatti.NaturalResourcesTweaks.PlantingReplantTool.Description,Przełącz przesadzanie na istniejących obiektach vs. domyślne blokowanie.,
Calloatti.NaturalResourcesTweaks.PlantingReplantTool.Title,Tryb przesadzania,
Calloatti.NaturalResourcesTweaks.WoodcuttingLevelTool.Description,Przełącz Pojedynczy vs. Wielopoziomowy wybór.,
Calloatti.NaturalResourcesTweaks.WoodcuttingLevelTool.Title,Poziom zaznaczenia,
Calloatti.NaturalResourcesTweaks.WoodcuttingPatternTool.Description,Cykluj wzory zaznaczenia.,
Calloatti.NaturalResourcesTweaks.WoodcuttingPatternTool.Title,Wzór cięcia,
Calloatti.NaturalResourcesTweaks.WoodcuttingScopeTool.Description,Przełącz Ręczny vs. Cała mapa.,
Calloatti.NaturalResourcesTweaks.WoodcuttingScopeTool.Title,Zakres zaznaczenia,
Calloatti.NaturalResourcesTweaks.WoodcuttingTreeTypeTool.Description,Przełącz Wszystkie drzewa vs. Tylko martwe drzewa.,
Calloatti.NaturalResourcesTweaks.WoodcuttingTreeTypeTool.Title,Rodzaj drzewa,
