ID,Text,Comment
Calloatti.NaturalResourcesTweaks.ForestTool.Title,"Pianta alberi casuali",
Calloatti.NaturalResourcesTweaks.ForestTool.Description,"Pianta alberi casuali con uno schema casuale.",
Calloatti.NaturalResourcesTweaks.WoodcuttingPatternTool.Title,"Schema di taglio",
Calloatti.NaturalResourcesTweaks.WoodcuttingPatternTool.Description,"Scorri i modelli di selezione.",
Calloatti.NaturalResourcesTweaks.WoodcuttingScopeTool.Title,"Ambito di selezione",
Calloatti.NaturalResourcesTweaks.WoodcuttingScopeTool.Description,"Alterna Manuale vs. Mappa intera.",
Calloatti.NaturalResourcesTweaks.WoodcuttingLevelTool.Title,"Livello di selezione",
Calloatti.NaturalResourcesTweaks.WoodcuttingLevelTool.Description,"Alterna selezione Singolo vs. Multi-livello.",
Calloatti.NaturalResourcesTweaks.WoodcuttingTreeTypeTool.Title,"Tipo di albero",
Calloatti.NaturalResourcesTweaks.WoodcuttingTreeTypeTool.Description,"Alterna Tutti gli alberi vs. Solo alberi morti.",
Calloatti.NaturalResourcesTweaks.PlantingPatternTool.Title,"Schema di piantumazione",
Calloatti.NaturalResourcesTweaks.PlantingPatternTool.Description,"Clicca per passare allo schema successivo.",
Calloatti.NaturalResourcesTweaks.PlantingReplantTool.Title,"Modalità reimpianto",
Calloatti.NaturalResourcesTweaks.PlantingReplantTool.Description,"Alterna reimpianto su oggetti esistenti vs. comportamento di blocco originale.",
