ID,Text,Comment
Calloatti.NaturalResourcesTweaks.ForestTool.Title,"Zufällige Bäume pflanzen",
Calloatti.NaturalResourcesTweaks.ForestTool.Description,"Pflanzt zufällige Bäume in einem zufälligen Muster.",
Calloatti.NaturalResourcesTweaks.WoodcuttingPatternTool.Title,"Schnittmuster",
Calloatti.NaturalResourcesTweaks.WoodcuttingPatternTool.Description,"Auswahlmuster durchschalten.",
Calloatti.NaturalResourcesTweaks.WoodcuttingScopeTool.Title,"Auswahlbereich",
Calloatti.NaturalResourcesTweaks.WoodcuttingScopeTool.Description,"Manuell vs. Gesamte Karte umschalten.",
Calloatti.NaturalResourcesTweaks.WoodcuttingLevelTool.Title,"Auswahlebene",
Calloatti.NaturalResourcesTweaks.WoodcuttingLevelTool.Description,"Einzel- vs. Mehrebenen-Auswahl umschalten.",
Calloatti.NaturalResourcesTweaks.WoodcuttingTreeTypeTool.Title,"Baumart",
Calloatti.NaturalResourcesTweaks.WoodcuttingTreeTypeTool.Description,"Alle Bäume vs. Nur tote Bäume umschalten.",
Calloatti.NaturalResourcesTweaks.PlantingPatternTool.Title,"Pflanzmuster",
Calloatti.NaturalResourcesTweaks.PlantingPatternTool.Description,"Klicken, um zum nächsten Muster zu wechseln.",
Calloatti.NaturalResourcesTweaks.PlantingReplantTool.Title,"Nachpflanzmodus",
Calloatti.NaturalResourcesTweaks.PlantingReplantTool.Description,"Nachpflanzen über vorhandenen Objekten vs. Vanilla-Blockierverhalten umschalten.",
